request_id,client_ip,batch_size,wait_ms,trigger_type,trigger_time_ms,inference_ms,preprocess_ms,postprocess_ms,total_ms,receive_ts,batch_id,start_ts,end_ts
02bd23d0,45146,1,0,single,0,69.66710090637207,3.071308135986328,1.834869384765625,74.59068298339844,2025-07-01 00:25:32.847,,2025-07-01 00:25:32.847,2025-07-01 00:25:32.922
aac36b3b,45146,1,0,single,0,69.62132453918457,2.924680709838867,1.7192363739013672,74.28336143493652,2025-07-01 00:25:32.856,,2025-07-01 00:25:32.856,2025-07-01 00:25:32.931
8a6b51c2,45146,1,0,single,0,69.57721710205078,3.103971481323242,1.7671585083007812,74.46551322937012,2025-07-01 00:25:32.865,,2025-07-01 00:25:32.865,2025-07-01 00:25:32.939
391d75de,45146,1,0,single,0,70.31536102294922,2.925395965576172,1.653909683227539,74.91445541381836,2025-07-01 00:25:32.873,,2025-07-01 00:25:32.873,2025-07-01 00:25:32.948
fde4e096,45146,1,0,single,0,70.8165168762207,1.9578933715820312,2.023458480834961,74.81741905212402,2025-07-01 00:25:32.883,,2025-07-01 00:25:32.883,2025-07-01 00:25:32.958
7dfe71fe,45146,1,0,single,0,70.31679153442383,2.9757022857666016,1.7914772033691406,75.10232925415039,2025-07-01 00:25:32.891,,2025-07-01 00:25:32.891,2025-07-01 00:25:32.967
0f7d55f7,45146,1,0,single,0,70.50037384033203,2.957582473754883,1.6846656799316406,75.16002655029297,2025-07-01 00:25:32.900,,2025-07-01 00:25:32.900,2025-07-01 00:25:32.975
8f8ec72f,45146,1,0,single,0,71.56038284301758,1.9044876098632812,1.611948013305664,75.09469985961914,2025-07-01 00:25:32.908,,2025-07-01 00:25:32.908,2025-07-01 00:25:32.984
26c243cb,45146,1,0,single,0,71.8848705291748,1.8448829650878906,1.7781257629394531,75.52599906921387,2025-07-01 00:25:32.917,,2025-07-01 00:25:32.917,2025-07-01 00:25:32.992
383b4811,45146,1,0,single,0,71.46167755126953,1.8486976623535156,1.7125606536865234,75.03986358642578,2025-07-01 00:25:32.926,,2025-07-01 00:25:32.926,2025-07-01 00:25:33.001
2cc8aa68,45146,1,0,single,0,70.62196731567383,2.9680728912353516,1.772165298461914,75.38008689880371,2025-07-01 00:25:32.934,,2025-07-01 00:25:32.934,2025-07-01 00:25:33.010
ec19b66b,45146,1,0,single,0,70.72615623474121,3.1239986419677734,1.844644546508789,75.7131576538086,2025-07-01 00:25:32.943,,2025-07-01 00:25:32.943,2025-07-01 00:25:33.018
b389d646,45146,1,0,single,0,70.93977928161621,3.036022186279297,1.7561912536621094,75.75201988220215,2025-07-01 00:25:32.951,,2025-07-01 00:25:32.951,2025-07-01 00:25:33.027
8059bae7,45146,1,0,single,0,71.66218757629395,2.9282569885253906,1.7955303192138672,76.40528678894043,2025-07-01 00:25:32.959,,2025-07-01 00:25:32.959,2025-07-01 00:25:33.036
56bcc626,45146,1,0,single,0,71.1667537689209,1.9025802612304688,1.9240379333496094,75.01077651977539,2025-07-01 00:25:32.970,,2025-07-01 00:25:32.970,2025-07-01 00:25:33.045
b24f208c,45146,1,0,single,0,70.10412216186523,2.896547317504883,1.764535903930664,74.78213310241699,2025-07-01 00:25:32.979,,2025-07-01 00:25:32.979,2025-07-01 00:25:33.054
66ce00bc,45146,1,0,single,0,70.85227966308594,2.8319358825683594,1.7840862274169922,75.49071311950684,2025-07-01 00:25:32.987,,2025-07-01 00:25:32.987,2025-07-01 00:25:33.063
229f42f7,45146,1,0,single,0,71.49171829223633,1.8994808197021484,1.6908645629882812,75.09899139404297,2025-07-01 00:25:32.996,,2025-07-01 00:25:32.996,2025-07-01 00:25:33.071
4b403371,45146,1,0,single,0,71.75588607788086,1.8982887268066406,1.8603801727294922,75.53267478942871,2025-07-01 00:25:33.004,,2025-07-01 00:25:33.004,2025-07-01 00:25:33.080
69090230,45146,1,0,single,0,71.43902778625488,1.8503665924072266,1.7061233520507812,75.0131607055664,2025-07-01 00:25:33.013,,2025-07-01 00:25:33.013,2025-07-01 00:25:33.088
9e2f9f2f,45146,1,0,single,0,70.8472728729248,2.9687881469726562,2.0635128021240234,75.90031623840332,2025-07-01 00:25:33.022,,2025-07-01 00:25:33.022,2025-07-01 00:25:33.098
e4a702b4,45146,1,0,single,0,71.54273986816406,3.0851364135742188,1.789093017578125,76.43437385559082,2025-07-01 00:25:33.031,,2025-07-01 00:25:33.031,2025-07-01 00:25:33.107
1bea4fb1,45146,1,0,single,0,71.80452346801758,2.8536319732666016,1.89971923828125,76.57623291015625,2025-07-01 00:25:33.039,,2025-07-01 00:25:33.039,2025-07-01 00:25:33.116
785ef84c,45146,1,0,single,0,72.27420806884766,2.8655529022216797,1.6841888427734375,76.8427848815918,2025-07-01 00:25:33.048,,2025-07-01 00:25:33.048,2025-07-01 00:25:33.124
49ca747a,45146,1,0,single,0,72.37696647644043,1.8973350524902344,1.6705989837646484,75.96135139465332,2025-07-01 00:25:33.057,,2025-07-01 00:25:33.057,2025-07-01 00:25:33.133
69362037,45146,1,0,single,0,70.93620300292969,2.9876232147216797,1.8546581268310547,75.79636573791504,2025-07-01 00:25:33.066,,2025-07-01 00:25:33.066,2025-07-01 00:25:33.142
f5ab65a8,45146,1,0,single,0,71.35748863220215,2.910614013671875,1.8668174743652344,76.15351676940918,2025-07-01 00:25:33.075,,2025-07-01 00:25:33.075,2025-07-01 00:25:33.151
ee18b3b4,45146,1,0,single,0,72.57366180419922,1.8639564514160156,1.73187255859375,76.1878490447998,2025-07-01 00:25:33.083,,2025-07-01 00:25:33.083,2025-07-01 00:25:33.159
c6cc1b87,45146,1,0,single,0,72.81160354614258,2.017498016357422,2.123594284057617,76.97486877441406,2025-07-01 00:25:33.092,,2025-07-01 00:25:33.091,2025-07-01 00:25:33.168
e39be1e0,45146,1,0,single,0,73.86493682861328,1.8687248229980469,1.6279220581054688,77.38018035888672,2025-07-01 00:25:33.099,,2025-07-01 00:25:33.099,2025-07-01 00:25:33.177
fa52ace8,45146,1,0,single,0,70.2354907989502,3.082752227783203,1.8012523651123047,75.13880729675293,2025-07-01 00:25:33.111,,2025-07-01 00:25:33.111,2025-07-01 00:25:33.186
9d9d9638,45146,1,0,single,0,71.02274894714355,2.842426300048828,1.7249584197998047,75.6077766418457,2025-07-01 00:25:33.119,,2025-07-01 00:25:33.119,2025-07-01 00:25:33.194
ce57da60,45146,1,0,single,0,70.42574882507324,2.872467041015625,1.9102096557617188,75.225830078125,2025-07-01 00:25:33.128,,2025-07-01 00:25:33.128,2025-07-01 00:25:33.203
049d49c5,45146,1,0,single,0,70.39022445678711,2.8820037841796875,1.786947250366211,75.08516311645508,2025-07-01 00:25:33.137,,2025-07-01 00:25:33.137,2025-07-01 00:25:33.212
c1517f2a,45146,1,0,single,0,70.53089141845703,1.993417739868164,1.8310546875,74.37252998352051,2025-07-01 00:25:33.146,,2025-07-01 00:25:33.146,2025-07-01 00:25:33.221
30f3f6f1,45146,1,0,single,0,70.21307945251465,2.9036998748779297,1.7209053039550781,74.85580444335938,2025-07-01 00:25:33.155,,2025-07-01 00:25:33.155,2025-07-01 00:25:33.229
21aba88f,45146,1,0,single,0,69.62203979492188,3.0999183654785156,2.380847930908203,75.12331008911133,2025-07-01 00:25:33.164,,2025-07-01 00:25:33.164,2025-07-01 00:25:33.239
81c3b056,45146,1,0,single,0,71.08211517333984,1.8761157989501953,1.7673969268798828,74.74303245544434,2025-07-01 00:25:33.173,,2025-07-01 00:25:33.173,2025-07-01 00:25:33.247
0bee1e85,45146,1,0,single,0,71.5475082397461,1.8796920776367188,1.8203258514404297,75.26564598083496,2025-07-01 00:25:33.181,,2025-07-01 00:25:33.181,2025-07-01 00:25:33.256
b7933d47,45146,1,0,single,0,71.19011878967285,1.8541812896728516,1.6493797302246094,74.71036911010742,2025-07-01 00:25:33.190,,2025-07-01 00:25:33.190,2025-07-01 00:25:33.264
3c79ac89,45146,1,0,single,0,70.3737735748291,2.912282943725586,1.7895698547363281,75.09374618530273,2025-07-01 00:25:33.198,,2025-07-01 00:25:33.198,2025-07-01 00:25:33.273
b7c67f50,45146,1,0,single,0,69.74029541015625,3.1936168670654297,1.6632080078125,74.6164321899414,2025-07-01 00:25:33.207,,2025-07-01 00:25:33.207,2025-07-01 00:25:33.282
e6613224,45146,1,0,single,0,70.0831413269043,2.8390884399414062,1.672983169555664,74.61404800415039,2025-07-01 00:25:33.215,,2025-07-01 00:25:33.215,2025-07-01 00:25:33.290
8b125e05,45146,1,0,single,0,71.21515274047852,2.8290748596191406,1.6329288482666016,75.69408416748047,2025-07-01 00:25:33.224,,2025-07-01 00:25:33.224,2025-07-01 00:25:33.299
14a0f53d,45146,1,0,single,0,71.61688804626465,1.8978118896484375,1.9207000732421875,75.4537582397461,2025-07-01 00:25:33.233,,2025-07-01 00:25:33.233,2025-07-01 00:25:33.309
217349fc,45146,1,0,single,0,70.59049606323242,2.9795169830322266,1.7609596252441406,75.3486156463623,2025-07-01 00:25:33.242,,2025-07-01 00:25:33.242,2025-07-01 00:25:33.317
a395bc6a,45146,1,0,single,0,69.85926628112793,2.9625892639160156,1.712799072265625,74.5539665222168,2025-07-01 00:25:33.251,,2025-07-01 00:25:33.251,2025-07-01 00:25:33.326
5f86b4e0,45146,1,0,single,0,70.62959671020508,1.8687248229980469,1.687765121459961,74.2032527923584,2025-07-01 00:25:33.260,,2025-07-01 00:25:33.260,2025-07-01 00:25:33.334
89a11944,45146,1,0,single,0,70.70159912109375,1.8744468688964844,1.7061233520507812,74.29981231689453,2025-07-01 00:25:33.268,,2025-07-01 00:25:33.268,2025-07-01 00:25:33.342
e984fa87,45146,1,0,single,0,69.75579261779785,1.8610954284667969,1.837015151977539,73.4717845916748,2025-07-01 00:25:33.277,,2025-07-01 00:25:33.277,2025-07-01 00:25:33.350
251d0967,45146,1,0,single,0,68.61114501953125,2.9625892639160156,1.8155574798583984,73.40764999389648,2025-07-01 00:25:33.285,,2025-07-01 00:25:33.285,2025-07-01 00:25:33.359
607a113b,45146,1,0,single,0,68.50624084472656,2.8409957885742188,1.636505126953125,73.00305366516113,2025-07-01 00:25:33.294,,2025-07-01 00:25:33.294,2025-07-01 00:25:33.367
964518ba,45146,1,0,single,0,68.42803955078125,2.9625892639160156,1.661539077758789,73.07171821594238,2025-07-01 00:25:33.302,,2025-07-01 00:25:33.302,2025-07-01 00:25:33.375
0b5aad76,45146,1,0,single,0,67.63029098510742,2.853870391845703,1.6536712646484375,72.15738296508789,2025-07-01 00:25:33.311,,2025-07-01 00:25:33.311,2025-07-01 00:25:33.383
b5ca4322,45146,1,0,single,0,67.5969123840332,1.920461654663086,1.4796257019042969,71.0153579711914,2025-07-01 00:25:33.321,,2025-07-01 00:25:33.321,2025-07-01 00:25:33.392
536e805d,43634,1,0,single,0,9.46354866027832,2.0236968994140625,1.8551349639892578,13.361215591430664,2025-07-01 00:25:38.400,,2025-07-01 00:25:38.400,2025-07-01 00:25:38.413
043fc36a,43634,1,0,single,0,17.195701599121094,2.169370651245117,1.941680908203125,21.324872970581055,2025-07-01 00:25:38.400,,2025-07-01 00:25:38.400,2025-07-01 00:25:38.421
c2c8b59b,43634,1,0,single,0,25.416851043701172,3.6427974700927734,1.8353462219238281,30.913591384887695,2025-07-01 00:25:38.399,,2025-07-01 00:25:38.399,2025-07-01 00:25:38.430
d7e5664f,43634,1,0,single,0,33.971309661865234,3.099203109741211,1.8644332885742188,38.97881507873535,2025-07-01 00:25:38.401,,2025-07-01 00:25:38.401,2025-07-01 00:25:38.440
65ae4c09,43634,1,0,single,0,42.57535934448242,3.927469253540039,1.7714500427246094,48.29239845275879,2025-07-01 00:25:38.400,,2025-07-01 00:25:38.400,2025-07-01 00:25:38.449
2dfcbfa1,43634,1,0,single,0,50.19068717956543,2.266407012939453,1.6896724700927734,54.166316986083984,2025-07-01 00:25:38.403,,2025-07-01 00:25:38.403,2025-07-01 00:25:38.457
a5537322,43634,1,0,single,0,59.748172760009766,4.230499267578125,1.8415451049804688,65.84024429321289,2025-07-01 00:25:38.401,,2025-07-01 00:25:38.401,2025-07-01 00:25:38.467
bc3ce1df,43634,1,0,single,0,68.70889663696289,3.662586212158203,2.392292022705078,74.78547096252441,2025-07-01 00:25:38.402,,2025-07-01 00:25:38.402,2025-07-01 00:25:38.477
811df118,43634,1,0,single,0,77.99100875854492,4.323005676269531,1.6951560974121094,84.02585983276367,2025-07-01 00:25:38.402,,2025-07-01 00:25:38.402,2025-07-01 00:25:38.486
4ec0a437,43634,1,0,single,0,86.61460876464844,3.1337738037109375,1.6937255859375,91.45855903625488,2025-07-01 00:25:38.403,,2025-07-01 00:25:38.403,2025-07-01 00:25:38.494
ba07b898,43634,1,0,single,0,74.39517974853516,1.9376277923583984,1.7123222351074219,78.06229591369629,2025-07-01 00:25:38.425,,2025-07-01 00:25:38.425,2025-07-01 00:25:38.503
3269604d,43634,1,0,single,0,73.34399223327637,2.4559497833251953,1.9049644470214844,77.72469520568848,2025-07-01 00:25:38.434,,2025-07-01 00:25:38.434,2025-07-01 00:25:38.512
c2153e55,43634,1,0,single,0,72.82757759094238,2.9571056365966797,1.631021499633789,77.43406295776367,2025-07-01 00:25:38.442,,2025-07-01 00:25:38.442,2025-07-01 00:25:38.520
94b4a660,43634,1,0,single,0,72.62182235717773,2.924203872680664,1.6548633575439453,77.21829414367676,2025-07-01 00:25:38.452,,2025-07-01 00:25:38.452,2025-07-01 00:25:38.529
647cd0ff,43634,1,0,single,0,71.97093963623047,3.849506378173828,1.9273757934570312,77.76641845703125,2025-07-01 00:25:38.461,,2025-07-01 00:25:38.461,2025-07-01 00:25:38.539
6bafbb8a,43634,1,0,single,0,73.60243797302246,2.4743080139160156,1.7075538635253906,77.80265808105469,2025-07-01 00:25:38.469,,2025-07-01 00:25:38.469,2025-07-01 00:25:38.547
ea7d2a5d,43634,1,0,single,0,72.64113426208496,2.9082298278808594,1.7757415771484375,77.34298706054688,2025-07-01 00:25:38.480,,2025-07-01 00:25:38.480,2025-07-01 00:25:38.557
9c2f22a8,43634,1,0,single,0,72.10803031921387,2.8984546661376953,2.3834705352783203,77.40902900695801,2025-07-01 00:25:38.489,,2025-07-01 00:25:38.489,2025-07-01 00:25:38.567
a9d99e3e,43634,1,0,single,0,72.28660583496094,2.9859542846679688,1.6636848449707031,76.95364952087402,2025-07-01 00:25:38.498,,2025-07-01 00:25:38.498,2025-07-01 00:25:38.575
d108570c,43634,1,0,single,0,72.41058349609375,2.9516220092773438,2.3508071899414062,77.73327827453613,2025-07-01 00:25:38.507,,2025-07-01 00:25:38.507,2025-07-01 00:25:38.584
39fc3b46,43634,1,0,single,0,73.93240928649902,1.8644332885742188,1.7354488372802734,77.55017280578613,2025-07-01 00:25:38.515,,2025-07-01 00:25:38.515,2025-07-01 00:25:38.593
831e8cf1,43634,1,0,single,0,72.87454605102539,2.429485321044922,1.6689300537109375,76.99275016784668,2025-07-01 00:25:38.524,,2025-07-01 00:25:38.524,2025-07-01 00:25:38.601
165bb738,43634,1,0,single,0,72.84665107727051,2.9611587524414062,1.565694808959961,77.3930549621582,2025-07-01 00:25:38.532,,2025-07-01 00:25:38.532,2025-07-01 00:25:38.609
cad4362a,43634,1,0,single,0,72.51238822937012,2.8619766235351562,1.6434192657470703,77.03542709350586,2025-07-01 00:25:38.541,,2025-07-01 00:25:38.541,2025-07-01 00:25:38.618
02a6af11,43634,1,0,single,0,70.79339027404785,3.763914108276367,1.7435550689697266,76.31969451904297,2025-07-01 00:25:38.551,,2025-07-01 00:25:38.551,2025-07-01 00:25:38.627
5caec576,43634,1,0,single,0,71.8848705291748,2.480030059814453,1.6603469848632812,76.05266571044922,2025-07-01 00:25:38.560,,2025-07-01 00:25:38.560,2025-07-01 00:25:38.636
da783080,43634,1,0,single,0,71.1822509765625,2.907991409301758,1.7762184143066406,75.88624954223633,2025-07-01 00:25:38.569,,2025-07-01 00:25:38.569,2025-07-01 00:25:38.645
f4c289a8,43634,1,0,single,0,71.8538761138916,1.8818378448486328,2.3310184478759766,76.08556747436523,2025-07-01 00:25:38.579,,2025-07-01 00:25:38.579,2025-07-01 00:25:38.655
8f67e458,43634,1,0,single,0,71.25234603881836,2.8514862060546875,1.7185211181640625,75.84023475646973,2025-07-01 00:25:38.587,,2025-07-01 00:25:38.587,2025-07-01 00:25:38.663
fae5de5b,43634,1,0,single,0,70.60813903808594,2.8543472290039062,2.384662628173828,75.8659839630127,2025-07-01 00:25:38.597,,2025-07-01 00:25:38.597,2025-07-01 00:25:38.673
ab599494,43634,1,0,single,0,72.46255874633789,1.8734931945800781,1.699209213256836,76.05314254760742,2025-07-01 00:25:38.605,,2025-07-01 00:25:38.605,2025-07-01 00:25:38.681
c79d1a70,43634,1,0,single,0,72.02649116516113,2.4442672729492188,1.6133785247802734,76.10344886779785,2025-07-01 00:25:38.613,,2025-07-01 00:25:38.613,2025-07-01 00:25:38.689
50648f7e,43634,1,0,single,0,71.48575782775879,2.8488636016845703,1.6944408416748047,76.0493278503418,2025-07-01 00:25:38.622,,2025-07-01 00:25:38.622,2025-07-01 00:25:38.698
190f6a9e,43634,1,0,single,0,70.61314582824707,3.1316280364990234,1.6186237335205078,75.38008689880371,2025-07-01 00:25:38.631,,2025-07-01 00:25:38.631,2025-07-01 00:25:38.707
3005d17a,43634,1,0,single,0,70.0383186340332,3.8335323333740234,1.8012523651123047,75.69050788879395,2025-07-01 00:25:38.640,,2025-07-01 00:25:38.640,2025-07-01 00:25:38.715
7a698d01,43634,1,0,single,0,71.66838645935059,2.4728775024414062,1.646280288696289,75.80709457397461,2025-07-01 00:25:38.648,,2025-07-01 00:25:38.648,2025-07-01 00:25:38.724
9290f0e4,43634,1,0,single,0,70.95193862915039,2.8901100158691406,1.7895698547363281,75.64902305603027,2025-07-01 00:25:38.658,,2025-07-01 00:25:38.658,2025-07-01 00:25:38.734
239b4ae4,43634,1,0,single,0,71.87008857727051,1.9071102142333984,2.2983551025390625,76.09391212463379,2025-07-01 00:25:38.667,,2025-07-01 00:25:38.667,2025-07-01 00:25:38.743
c21ca240,43634,1,0,single,0,71.19417190551758,2.881288528442383,1.6350746154785156,75.72770118713379,2025-07-01 00:25:38.676,,2025-07-01 00:25:38.676,2025-07-01 00:25:38.752
5fd57ce7,43634,1,0,single,0,70.19162178039551,2.950429916381836,2.3965835571289062,75.5624771118164,2025-07-01 00:25:38.685,,2025-07-01 00:25:38.685,2025-07-01 00:25:38.761
37c02f21,43634,1,0,single,0,72.2970962524414,1.888275146484375,1.8112659454345703,76.01284980773926,2025-07-01 00:25:38.694,,2025-07-01 00:25:38.694,2025-07-01 00:25:38.770
12dcb440,43634,1,0,single,0,71.04372978210449,2.5072097778320312,1.7056465148925781,75.27613639831543,2025-07-01 00:25:38.703,,2025-07-01 00:25:38.703,2025-07-01 00:25:38.778
